2026-03-18 00:27:24 | INFO     | src/logging_config.py:153 | 日志系统初始化完成，日志目录: logs
2026-03-18 00:27:24 | INFO     | src/logging_config.py:154 | 常规日志: logs/stock_analysis_20260318.log
2026-03-18 00:27:24 | INFO     | src/logging_config.py:155 | 调试日志: logs/stock_analysis_debug_20260318.log
2026-03-18 00:27:24 | INFO     | main.py:526 | ============================================================
2026-03-18 00:27:24 | INFO     | main.py:527 | A股自选股智能分析系统 启动
2026-03-18 00:27:24 | INFO     | main.py:528 | 运行时间: 2026-03-18 00:27:24
2026-03-18 00:27:24 | INFO     | main.py:529 | ============================================================
2026-03-18 00:27:24 | WARNING  | main.py:534 | 未配置 Tushare Token，将使用其他数据源
2026-03-18 00:27:25 | INFO     | src/storage.py:675 | 数据库初始化完成: sqlite:////home/runner/work/daily_stock_analysis/daily_stock_analysis/data/stock_analysis.db
2026-03-18 00:27:25 | WARNING  | data_provider/tushare_fetcher.py:124 | Tushare Token 未配置，此数据源不可用
2026-03-18 00:27:25 | INFO     | data_provider/base.py:706 | 已初始化 6 个数据源（按优先级）: EfinanceFetcher(P0), AkshareFetcher(P1), TushareFetcher(P2), PytdxFetcher(P2), BaostockFetcher(P3), YfinanceFetcher(P4)
2026-03-18 00:27:25 | INFO     | src/analyzer.py:764 | Analyzer LLM: litellm initialized (model=gemini/gemini-3-flash-preview)
2026-03-18 00:27:25 | INFO     | src/notification.py:159 | 已配置 1 个通知渠道：邮件
2026-03-18 00:27:25 | INFO     | src/search_service.py:1398 | 已配置 Bocha 搜索，共 1 个 API Key
2026-03-18 00:27:25 | INFO     | src/search_service.py:1403 | 已配置 Tavily 搜索，共 1 个 API Key
2026-03-18 00:27:25 | INFO     | src/search_service.py:1432 | 新闻时效策略已启用: profile=short, profile_days=3, NEWS_MAX_AGE_DAYS=3, effective_window=3
2026-03-18 00:27:25 | INFO     | src/core/pipeline.py:97 | 调度器初始化完成，最大并发数: 1
2026-03-18 00:27:25 | INFO     | src/core/pipeline.py:98 | 已启用趋势分析器 (MA5>MA10>MA20 多头判断)
2026-03-18 00:27:25 | INFO     | src/core/pipeline.py:101 | 实时行情已启用 (优先级: tencent,akshare_sina,efinance,akshare_em)
2026-03-18 00:27:25 | INFO     | src/core/pipeline.py:107 | 筹码分布分析已禁用
2026-03-18 00:27:25 | INFO     | src/core/pipeline.py:109 | 搜索服务已启用 (Tavily/SerpAPI)
2026-03-18 00:27:25 | INFO     | src/core/pipeline.py:1120 | ===== 开始分析 7 只股票 =====
2026-03-18 00:27:25 | INFO     | src/core/pipeline.py:1121 | 股票列表: 002214, 002611, 300984, 300638, 002436, 600089, 001203
2026-03-18 00:27:25 | INFO     | src/core/pipeline.py:1122 | 并发数: 1, 模式: 完整分析
2026-03-18 00:27:25 | INFO     | data_provider/base.py:884 | [预取] 当前优先级使用轻量级数据源(sina/tencent)，无需预取
2026-03-18 00:27:25 | WARNING  | data_provider/tushare_fetcher.py:487 | Tushare API 未初始化，无法获取股票名称
2026-03-18 00:28:01 | WARNING  | data_provider/pytdx_fetcher.py:403 | Pytdx 获取股票名称失败 002214: Pytdx 无法连接任何服务器
2026-03-18 00:28:05 | INFO     | data_provider/base.py:1233 | [股票名称] 从 BaostockFetcher 获取: 002214 -> *ST大立
2026-03-18 00:28:05 | WARNING  | data_provider/tushare_fetcher.py:487 | Tushare API 未初始化，无法获取股票名称
2026-03-18 00:28:41 | WARNING  | data_provider/pytdx_fetcher.py:403 | Pytdx 获取股票名称失败 002611: Pytdx 无法连接任何服务器
2026-03-18 00:28:42 | INFO     | data_provider/base.py:1233 | [股票名称] 从 BaostockFetcher 获取: 002611 -> 东方精工
2026-03-18 00:28:42 | WARNING  | data_provider/tushare_fetcher.py:487 | Tushare API 未初始化，无法获取股票名称
2026-03-18 00:29:17 | WARNING  | data_provider/pytdx_fetcher.py:403 | Pytdx 获取股票名称失败 300984: Pytdx 无法连接任何服务器
2026-03-18 00:29:19 | INFO     | data_provider/base.py:1233 | [股票名称] 从 BaostockFetcher 获取: 300984 -> 金沃股份
2026-03-18 00:29:19 | WARNING  | data_provider/tushare_fetcher.py:487 | Tushare API 未初始化，无法获取股票名称
2026-03-18 00:29:55 | WARNING  | data_provider/pytdx_fetcher.py:403 | Pytdx 获取股票名称失败 300638: Pytdx 无法连接任何服务器
2026-03-18 00:29:57 | INFO     | data_provider/base.py:1233 | [股票名称] 从 BaostockFetcher 获取: 300638 -> 广和通
2026-03-18 00:29:57 | WARNING  | data_provider/tushare_fetcher.py:487 | Tushare API 未初始化，无法获取股票名称
2026-03-18 00:30:32 | WARNING  | data_provider/pytdx_fetcher.py:403 | Pytdx 获取股票名称失败 002436: Pytdx 无法连接任何服务器
2026-03-18 00:30:37 | INFO     | data_provider/base.py:1233 | [股票名称] 从 BaostockFetcher 获取: 002436 -> 兴森科技
2026-03-18 00:30:37 | WARNING  | data_provider/tushare_fetcher.py:487 | Tushare API 未初始化，无法获取股票名称
2026-03-18 00:31:12 | WARNING  | data_provider/pytdx_fetcher.py:403 | Pytdx 获取股票名称失败 600089: Pytdx 无法连接任何服务器
2026-03-18 00:31:13 | INFO     | data_provider/base.py:1233 | [股票名称] 从 BaostockFetcher 获取: 600089 -> 特变电工
2026-03-18 00:31:13 | WARNING  | data_provider/tushare_fetcher.py:487 | Tushare API 未初始化，无法获取股票名称
2026-03-18 00:31:49 | WARNING  | data_provider/pytdx_fetcher.py:403 | Pytdx 获取股票名称失败 001203: Pytdx 无法连接任何服务器
2026-03-18 00:31:49 | WARNING  | data_provider/baostock_fetcher.py:165 | 无法确定股票 001203 的市场，默认使用深市
2026-03-18 00:31:53 | INFO     | data_provider/base.py:1233 | [股票名称] 从 BaostockFetcher 获取: 001203 -> 大中矿业
2026-03-18 00:31:53 | INFO     | src/core/pipeline.py:1027 | ========== 开始处理 002214 ==========
2026-03-18 00:31:53 | INFO     | src/core/pipeline.py:158 | *ST大立(002214) 开始从数据源获取数据...
2026-03-18 00:31:53 | INFO     | data_provider/base.py:790 | [数据源尝试 1/6] [EfinanceFetcher] 获取 002214...
2026-03-18 00:31:53 | INFO     | data_provider/base.py:357 | [EfinanceFetcher] 开始获取 002214 日线数据: 范围=2026-01-17 ~ 2026-03-18
2026-03-18 00:31:56 | INFO     | data_provider/efinance_fetcher.py:389 | [API调用] ef.stock.get_quote_history(stock_codes=002214, beg=20260117, end=20260318, klt=101, fqt=1)
2026-03-18 00:31:57 | INFO     | data_provider/efinance_fetcher.py:411 | [API返回] Eastmoney 历史K线成功: endpoint=push2his.eastmoney.com/api/qt/stock/kline/get, stock_code=002214, range=20260117~20260318, rows=36, elapsed=1.69s
2026-03-18 00:31:57 | INFO     | data_provider/efinance_fetcher.py:416 | [API返回] 列名: ['股票名称', '股票代码', '日期', '开盘', '收盘', '最高', '最低', '成交量', '成交额', '振幅', '涨跌幅', '涨跌额', '换手率']
2026-03-18 00:31:57 | INFO     | data_provider/efinance_fetcher.py:418 | [API返回] 日期范围: 2026-01-19 ~ 2026-03-17
2026-03-18 00:31:57 | INFO     | data_provider/base.py:376 | [EfinanceFetcher] 002214 获取成功: 范围=2026-01-17 ~ 2026-03-18, rows=36, elapsed=4.63s
2026-03-18 00:31:57 | INFO     | data_provider/base.py:800 | [数据源完成] 002214 使用 [EfinanceFetcher] 获取成功: rows=36, elapsed=4.63s
2026-03-18 00:31:57 | INFO     | src/storage.py:1387 | 保存 002214 数据成功，新增 36 条
2026-03-18 00:31:57 | INFO     | src/core/pipeline.py:166 | *ST大立(002214) 数据保存成功（来源: EfinanceFetcher，新增 36 条）
2026-03-18 00:31:57 | INFO     | data_provider/akshare_fetcher.py:1099 | [API调用] 腾讯财经接口获取 002214 实时行情: endpoint=qt.gtimg.cn/q, symbol=sz002214
2026-03-18 00:32:02 | INFO     | data_provider/akshare_fetcher.py:1204 | [实时行情-腾讯] 002214 *ST大立: endpoint=qt.gtimg.cn/q, 价格=17.98, 涨跌=-1.15%, 量比=0.86, 换手率=0.48%, elapsed=4.86s
2026-03-18 00:32:02 | INFO     | data_provider/base.py:1054 | [实时行情] 002214 成功获取 (来源: tencent)
2026-03-18 00:32:02 | INFO     | src/core/pipeline.py:210 | *ST大立(002214) 实时行情: 价格=17.98, 量比=0.86, 换手率=0.48% (来源: tencent)
2026-03-18 00:32:02 | INFO     | data_provider/akshare_fetcher.py:1099 | [API调用] 腾讯财经接口获取 002214 实时行情: endpoint=qt.gtimg.cn/q, symbol=sz002214
2026-03-18 00:32:04 | INFO     | src/core/pipeline.py:284 | *ST大立(002214) 趋势分析: 弱势空头, 买入信号=观望, 评分=35
2026-03-18 00:32:04 | INFO     | src/core/pipeline.py:305 | *ST大立(002214) 开始多维度情报搜索...
2026-03-18 00:32:04 | INFO     | src/search_service.py:1966 | 开始多维度情报搜索: *ST大立(002214), 时间范围: 近3天 (profile=short, NEWS_MAX_AGE_DAYS=3), 目标条数=3, provider请求条数=6
2026-03-18 00:32:04 | INFO     | src/search_service.py:1995 | [情报搜索] 最新消息: 使用 Bocha
2026-03-18 00:32:05 | INFO     | src/search_service.py:671 | [Bocha] 搜索完成，query='*ST大立 002214 最新 新闻 重大 事件'
2026-03-18 00:32:05 | INFO     | src/search_service.py:695 | [Bocha] 成功解析 5 条结果
2026-03-18 00:32:05 | INFO     | src/search_service.py:237 | [Bocha] 搜索 '*ST大立 002214 最新 新闻 重大 事件' 成功，返回 5 条结果，耗时 1.56s
2026-03-18 00:32:05 | INFO     | src/search_service.py:1720 | [新闻过滤] 002214:Bocha:latest_news: provider=Bocha, total=5, kept=1, drop_unknown=0, drop_old=4, drop_future=0, window=[2026-03-16,2026-03-19]
2026-03-18 00:32:05 | INFO     | src/search_service.py:2012 | [情报搜索] 最新消息: 原始=5条, 过滤后=1条
2026-03-18 00:32:06 | INFO     | src/search_service.py:1995 | [情报搜索] 机构分析: 使用 Tavily
2026-03-18 00:32:06 | INFO     | data_provider/akshare_fetcher.py:1204 | [实时行情-腾讯] 002214 *ST大立: endpoint=qt.gtimg.cn/q, 价格=17.98, 涨跌=-1.15%, 量比=0.86, 换手率=0.48%, elapsed=4.05s
2026-03-18 00:32:06 | INFO     | data_provider/base.py:1054 | [实时行情] 002214 成功获取 (来源: tencent)
2026-03-18 00:32:09 | INFO     | src/search_service.py:299 | [Tavily] 搜索完成，query='*ST大立 研报 目标价 评级 深度分析', 返回 6 条结果
2026-03-18 00:32:09 | INFO     | src/search_service.py:237 | [Tavily] 搜索 '*ST大立 研报 目标价 评级 深度分析' 成功，返回 6 条结果，耗时 3.44s
2026-03-18 00:32:09 | INFO     | src/search_service.py:1720 | [新闻过滤] 002214:Tavily:market_analysis: provider=Tavily, total=6, kept=0, drop_unknown=6, drop_old=0, drop_future=0, window=[2026-03-16,2026-03-19]
2026-03-18 00:32:09 | INFO     | src/search_service.py:2012 | [情报搜索] 机构分析: 原始=6条, 过滤后=0条
2026-03-18 00:32:10 | INFO     | src/search_service.py:1995 | [情报搜索] 风险排查: 使用 Bocha
2026-03-18 00:32:11 | INFO     | src/search_service.py:671 | [Bocha] 搜索完成，query='*ST大立 减持 处罚 违规 诉讼 利空 风险'
2026-03-18 00:32:11 | INFO     | src/search_service.py:695 | [Bocha] 成功解析 6 条结果
2026-03-18 00:32:11 | INFO     | src/search_service.py:237 | [Bocha] 搜索 '*ST大立 减持 处罚 违规 诉讼 利空 风险' 成功，返回 6 条结果，耗时 1.09s
2026-03-18 00:32:11 | INFO     | src/search_service.py:1720 | [新闻过滤] 002214:Bocha:risk_check: provider=Bocha, total=6, kept=3, drop_unknown=0, drop_old=3, drop_future=0, window=[2026-03-16,2026-03-19]
2026-03-18 00:32:11 | INFO     | src/search_service.py:2012 | [情报搜索] 风险排查: 原始=6条, 过滤后=3条
2026-03-18 00:32:11 | INFO     | src/search_service.py:1995 | [情报搜索] 业绩预期: 使用 Tavily
2026-03-18 00:32:16 | INFO     | src/search_service.py:299 | [Tavily] 搜索完成，query='*ST大立 业绩预告 财报 营收 净利润 同比增长', 返回 6 条结果
2026-03-18 00:32:16 | INFO     | src/search_service.py:237 | [Tavily] 搜索 '*ST大立 业绩预告 财报 营收 净利润 同比增长' 成功，返回 6 条结果，耗时 4.10s
2026-03-18 00:32:16 | INFO     | src/search_service.py:1720 | [新闻过滤] 002214:Tavily:earnings: provider=Tavily, total=6, kept=0, drop_unknown=6, drop_old=0, drop_future=0, window=[2026-03-16,2026-03-19]
2026-03-18 00:32:16 | INFO     | src/search_service.py:2012 | [情报搜索] 业绩预期: 原始=6条, 过滤后=0条
2026-03-18 00:32:16 | INFO     | src/search_service.py:1995 | [情报搜索] 行业分析: 使用 Bocha
2026-03-18 00:32:17 | INFO     | src/search_service.py:671 | [Bocha] 搜索完成，query='*ST大立 所在行业 竞争对手 市场份额 行业前景'
2026-03-18 00:32:17 | INFO     | src/search_service.py:695 | [Bocha] 成功解析 6 条结果
2026-03-18 00:32:17 | INFO     | src/search_service.py:237 | [Bocha] 搜索 '*ST大立 所在行业 竞争对手 市场份额 行业前景' 成功，返回 6 条结果，耗时 0.98s
2026-03-18 00:32:17 | INFO     | src/search_service.py:1720 | [新闻过滤] 002214:Bocha:industry: provider=Bocha, total=6, kept=2, drop_unknown=0, drop_old=4, drop_future=0, window=[2026-03-16,2026-03-19]
2026-03-18 00:32:17 | INFO     | src/search_service.py:2012 | [情报搜索] 行业分析: 原始=6条, 过滤后=2条
2026-03-18 00:32:18 | INFO     | src/core/pipeline.py:320 | *ST大立(002214) 情报搜索完成: 共 6 条结果
2026-03-18 00:32:18 | INFO     | src/storage.py:922 | 保存新闻情报成功: 002214, 新增 1 条
2026-03-18 00:32:18 | INFO     | src/storage.py:922 | 保存新闻情报成功: 002214, 新增 3 条
2026-03-18 00:32:18 | INFO     | src/storage.py:922 | 保存新闻情报成功: 002214, 新增 0 条
2026-03-18 00:32:21 | INFO     | src/analyzer.py:952 | ========== AI 分析 *ST大立(002214) ==========
2026-03-18 00:32:21 | INFO     | src/analyzer.py:953 | [LLM配置] 模型: gemini/gemini-3-flash-preview
2026-03-18 00:32:21 | INFO     | src/analyzer.py:954 | [LLM配置] Prompt 长度: 3769 字符
2026-03-18 00:32:21 | INFO     | src/analyzer.py:955 | [LLM配置] 是否包含新闻: 是
2026-03-18 00:32:21 | INFO     | src/analyzer.py:959 | [LLM Prompt 预览]
# 决策仪表盘分析请求

## 📊 股票基础信息
| 项目 | 数据 |
|------|------|
| 股票代码 | **002214** |
| 股票名称 | ***ST大立** |
| 分析日期 | 2026-03-18 |

---

## 📈 技术面数据

### 今日行情
| 指标 | 数值 |
|------|------|
| 收盘价 | 17.98 元 |
| 开盘价 | 18.32 元 |
| 最高价 | 18.32 元 |
| 最低价 | 17.85 元 |
| 涨跌幅 | -1.15% |
| 成交量 | 231.16 万股 |
| 成交额 | 4166.70 万元 |

### 均线系统（关键判断指标）
| 均线 | 数值 | 说明 |
|------|------|------|
| MA5 | 18.072 | 短期趋势线 |
| MA10 | 18.084 | 中短期趋势线 |
| MA20 | 18.0405 | 中期趋势线 |
| 均线形态 | 短期走弱 🔽 | 多头/空头/缠绕 |

### 实时行情增强数据
| 指标 | 数值 | 解读 |
...
2026-03-18 00:32:21 | INFO     | src/analyzer.py:968 | [LLM调用] 开始调用 gemini/gemini-3-flash-preview...
2026-03-18 00:32:21 | INFO     | /opt/hostedtoolcache/Python/3.11.15/x64/lib/python3.11/site-packages/litellm/utils.py:3932 | 
LiteLLM completion() model= gemini-3-flash-preview; provider = gemini
2026-03-18 00:32:21 | INFO     | /opt/hostedtoolcache/Python/3.11.15/x64/lib/python3.11/site-packages/litellm/llms/vertex_ai/gemini/vertex_and_google_ai_studio_gemini.py:1007 | Warning: Setting temperature < 1.0 for Gemini 3 models (gemini-3-flash-preview) can cause infinite loops, degraded reasoning performance, and failure on complex tasks. Strongly recommended to use temperature = 1.0 (default).
2026-03-18 00:32:36 | INFO     | /opt/hostedtoolcache/Python/3.11.15/x64/lib/python3.11/site-packages/litellm/utils.py:1656 | Wrapper: Completed Call, calling success_handler
2026-03-18 00:32:36 | INFO     | src/analyzer.py:981 | [LLM返回] gemini/gemini-3-flash-preview 响应成功, 耗时 15.50s, 响应长度 3968 字符
2026-03-18 00:32:36 | INFO     | src/analyzer.py:985 | [LLM返回 预览]
```json
{
    "stock_name": "大立科技（002214）",
    "sentiment_score": 35,
    "trend_prediction": "看空",
    "operation_advice": "观望",
    "decision_type": "sell",
    "confidence_level": "高",

    "dashboard": {
        "core_conclusion": {
            "one_sentence": "均线死叉且属于*ST高风险股，趋势走弱，严禁入场，持仓者宜逢高减仓...
2026-03-18 00:32:36 | INFO     | src/analyzer.py:1025 | [LLM解析] *ST大立(002214) 分析完成: 看空, 评分 35
2026-03-18 00:32:36 | INFO     | src/core/pipeline.py:1051 | [002214] 分析完成: 观望, 评分 35
2026-03-18 00:32:36 | INFO     | src/core/pipeline.py:1027 | ========== 开始处理 002611 ==========
2026-03-18 00:32:36 | INFO     | src/core/pipeline.py:158 | 东方精工(002611) 开始从数据源获取数据...
2026-03-18 00:32:36 | INFO     | data_provider/base.py:790 | [数据源尝试 1/6] [EfinanceFetcher] 获取 002611...
2026-03-18 00:32:36 | INFO     | data_provider/base.py:357 | [EfinanceFetcher] 开始获取 002611 日线数据: 范围=2026-01-17 ~ 2026-03-18
2026-03-18 00:32:38 | INFO     | data_provider/efinance_fetcher.py:389 | [API调用] ef.stock.get_quote_history(stock_codes=002611, beg=20260117, end=20260318, klt=101, fqt=1)
2026-03-18 00:32:39 | INFO     | data_provider/efinance_fetcher.py:411 | [API返回] Eastmoney 历史K线成功: endpoint=push2his.eastmoney.com/api/qt/stock/kline/get, stock_code=002611, range=20260117~20260318, rows=36, elapsed=0.81s
2026-03-18 00:32:39 | INFO     | data_provider/efinance_fetcher.py:416 | [API返回] 列名: ['股票名称', '股票代码', '日期', '开盘', '收盘', '最高', '最低', '成交量', '成交额', '振幅', '涨跌幅', '涨跌额', '换手率']
2026-03-18 00:32:39 | INFO     | data_provider/efinance_fetcher.py:418 | [API返回] 日期范围: 2026-01-19 ~ 2026-03-17
2026-03-18 00:32:39 | INFO     | data_provider/base.py:376 | [EfinanceFetcher] 002611 获取成功: 范围=2026-01-17 ~ 2026-03-18, rows=36, elapsed=2.45s
2026-03-18 00:32:39 | INFO     | data_provider/base.py:800 | [数据源完成] 002611 使用 [EfinanceFetcher] 获取成功: rows=36, elapsed=2.45s
2026-03-18 00:32:39 | INFO     | src/storage.py:1387 | 保存 002611 数据成功，新增 36 条
2026-03-18 00:32:39 | INFO     | src/core/pipeline.py:166 | 东方精工(002611) 数据保存成功（来源: EfinanceFetcher，新增 36 条）
